sentence,punc,numbers,spaces,characters,stopwords,position,order,noun,preposition,verb,adjectives,wordratio,overlaping_words,unique_words,title_words,selection,document_number
" زمین پتھریلی ہے ، دُور دُور تک کوئی آبادی نظر نہیں آتی ",0.017857143,0,0.232142857,0.636363636,0.357142857,0.761363636,67,0,0.214285714,0.142857143,0,0.007218355,0.642857143,-0.635638788,0,0,44
 کہیں کہیں جھاڑیاں ہیں ,0,0,0.217391304,0.261363636,0.5,0.772727273,68,0,0.166666667,0.5,0,0.002964682,1,-0.997035318,0,0,44
 میلوں تک گاڑی چلتی چلی جاتی ہے تو کہیں کوئی چرواہا بکریاں چراتا نظر آ جاتا ہے ,0,0,0.227848101,0.897727273,0.473684211,0.784090909,69,0,0.210526316,0.421052632,0.052631579,0.010183037,0.631578947,-0.621395911,0,0,44
 عجیب ویران علاقہ ہے لیکن اس علاقے کی وسعت میں بھی ایک خوبصورتی ہے ,0,0,0.223880597,0.761363636,0.625,0.795454545,70,0,0.3125,0.1875,0.125,0.008636246,0.875,-0.866363754,0,0,44
 کراچی کے سمندری مناظر کی دلکشی کا تو ہر کوئی گرویدہ ہے ,0,0,0.232142857,0.636363636,0.5,0.806818182,71,0.071428571,0.428571429,0.142857143,0.142857143,0.007218355,0.857142857,-0.849924502,0.071428571,1,44
" کلفٹن ، منوڑہ ، ہاکس بے ، کہیں چلے جائیے اللہ کی عظمت کے نشان دکھائی دیتے ہیں ",0.037974684,0,0.240506329,0.897727273,0.35,0.818181818,72,0.05,0.2,0.35,0,0.010183037,0.7,-0.689816963,0,1,44
 سمندر کے کنارے کھڑے ہوں تو حدنظر پانی ہی پانی نظر آتا ہے ,0,0,0.24137931,0.659090909,0.4,0.829545455,73,0.133333333,0.266666667,0.266666667,0.133333333,0.007476154,0.866666667,-0.859190513,0,0,44
 یوں لگتا ہے کہ جیسے آسمان نے جھک کر پانی کو چھو لیا ہے ,0,0,0.267857143,0.636363636,0.5,0.840909091,74,0.1875,0.25,0.4375,0,0.007218355,0.75,-0.742781645,0,0,44
" جب سمندر میں بڑی بڑی لہریں اٹھتی ہیں ، جو بیچ سمندر سے کنارے کی طرف بڑھتی ہیں تو پہلی دفعہ سمندر دیکھنے والے خوفزدہ ہو جاتے ہیں ",0.007751938,0,0.224806202,1.465909091,0.566666667,0.852272727,75,0.033333333,0.333333333,0.3,0.2,0.016627997,0.833333333,-0.816705336,0,0,44
 یہ لہریں اتنی بلند ہوتی ہیں کہ انھیں اپنی طرف بڑھتا ہوا دیکھ کر دل دہل جاتا ہے ,0,0,0.2375,0.909090909,0.55,0.863636364,76,0.05,0.3,0.4,0.05,0.010311936,0.9,-0.889688064,0,0,44
" کراچی میں یوں تو اور بھی کئی دیکھنے کی جگہیں ہیں مثلاً مزارقائد کی منفرد عمارت اور اُس کے گرد باغات کی خوبصورتی دل کو بھاتی ہے لیکن سمندری مناظر کو دیکھنے میں بڑا لطف آتا ہے ، مثلاً منوڑہ تک موٹر بوٹ کا سفر دل میں جوش پیدا کر دیتا ہے ",0.004255319,0,0.225531915,2.670454545,0.481481481,0.875,77,0.055555556,0.314814815,0.259259259,0.092592593,0.030291312,0.759259259,-0.728967947,0.018518519,0,44
 سمندر میں کشتی کے سفر کا تجربہ بڑا عجیب ہوتا ہے ,0,0,0.244897959,0.556818182,0.461538462,0.886363636,78,0,0.230769231,0.153846154,0.153846154,0.006316061,0.923076923,-0.916760862,0,0,44
" چاروں طرف بےحد گہرا پانی ، اس میں اٹھتی ہوئی لہریں کشتی کا ہچکولے کھانا ، یہ سب مناظر لطف تو دیتے ہیں لیکن ایسا لطف ! جس میں خوف کی آمیزش ہوتی ہے کہ کہیں کشتی الٹ گئی تو کیا ہو گا ",0.016574586,0,0.243093923,2.056818182,0.533333333,0.897727273,79,0.022222222,0.311111111,0.266666667,0.066666667,0.023330755,0.844444444,-0.821113689,0.022222222,0,44
 ماجدہ بڑے جوش و خروش سے مناظر پاکستان بیان کر رہی تھی کہ اردو کی استانی صاحبہ نے اسے شاباش دی اور ثنا کی طرف اشارہ کیا جو حال ہی میں اپنے چچا جان کے ہاں کوئٹہ میں چھٹیاں گزار کر واپس آئی تھی ,0,0,0.234375,2.181818182,0.543478261,0.909090909,80,0.152173913,0.434782609,0.260869565,0.086956522,0.024748647,0.739130435,-0.714381788,0.043478261,0,44
 وہاں اس نے بلوچستان کے مشہور مقامات کی خوب سیر کی تھی ,0,0,0.236363636,0.625,0.5,0.920454545,81,0.142857143,0.428571429,0.214285714,0.142857143,0.007089456,0.928571429,-0.921481973,0,0,44
 چنانچہ استانی صاحبہ نے اسے کہا کہ وہ بلوچستان کے بارے میں اپنے تاثرات بیان کرے ,0,0,0.2125,0.909090909,0.5,0.931818182,82,0.166666667,0.444444444,0.166666667,0.055555556,0.010311936,0.833333333,-0.823021397,0,0,44
 ثنا کہنے لگی کہ ہمارے ملک کے سب سے بڑے صوبے بلوچستان میں بڑے شاندار قدرتی مناظر ہیں ,0,0,0.223529412,0.965909091,0.5,0.943181818,83,0.1,0.3,0.15,0.25,0.010956432,0.9,-0.889043568,0.05,1,44
 ہمارے تہذیبی ورثے کی عکاسی کرنے والی عمارتیں اور تفریحی مقامات ہیں ,0,0,0.191176471,0.772727273,0.428571429,0.954545455,84,0,0.285714286,0.285714286,0.142857143,0.008765146,0.785714286,-0.77694914,0,0,44
 گوادر اور پسنی وغیرہ کی بندرگاہیں ہیں ,0,0,0.205128205,0.443181818,0.333333333,0.965909091,85,0,0.222222222,0.222222222,0.111111111,0.005027069,0.555555556,-0.550528487,0,1,44
 بڑے بڑے وسیع میدانی علاقے اور پہاڑ ہیں ,0,0,0.225,0.454545455,0.5,0.977272727,86,0,0.1,0.1,0.4,0.005155968,1,-0.994844032,0,1,44
 زیارت جیسے سرسبز مقامات ہیں ,0,0,0.206896552,0.329545455,0.285714286,0.988636364,87,0.142857143,0.285714286,0.142857143,0.142857143,0.003738077,0.857142857,-0.85340478,0,1,44
 بہت سے ایسے مناظر ہیں کہ دیکھنے والا دیکھتا رہ جائے ,0,0,0.226415094,0.602272727,0.615384615,1,88,0.076923077,0.230769231,0.384615385,0.076923077,0.006831658,0.923076923,-0.916245265,0.076923077,0,44
"بہت زیادہ عرصے پہلے کی بات نہیں ، آج سے تقریبا پونے دو سو سال پہلے انسان خود ایک شہر سے دوسرے شہر اور ایک قصبے یا گاؤں سے دوسرے قصبے یا گاؤں تک جانے کے لیے پیدل سفر کیا کرتے تھے ",0.005617978,0,0.235955056,3.122807018,0.558139535,0.01754386,1,0.023255814,0.302325581,0.209302326,0.162790698,0.032287321,0.76744186,-0.73515454,0,1,45
" گدھے ، گھوڑے یا اونٹ استعمال کرتے تھے ",0.025641026,0,0.230769231,0.684210526,0.3,0.035087719,2,0,0.2,0.2,0,0.007074188,0.9,-0.892925812,0,0,45
" گدھا یا گھوڑا گاڑی ، بیل گاڑی یا اونٹ گاڑی تب استعمال ہوتی تھی جب سفر کرنے والے کچھ زیادہ ہوتے تھے ",0.01,0,0.23,1.754385965,0.5,0.052631579,3,0,0.25,0.208333333,0.041666667,0.018138944,0.791666667,-0.773527722,0,0,45
 یقینا آپ سب نے اُردو کے بہت بڑے اور مشہور شاعر مرزا غالب کا نام سُن رکھا ہو گا ,0,0,0.25,1.403508772,0.523809524,0.070175439,4,0.142857143,0.238095238,0.142857143,0.285714286,0.014511155,0.571428571,-0.556917416,0,0,45
" مرزا غالب کو اپنی پنشن کے سلسلے میں کلکتہ جانا پڑا ، اس لیے کہ اُن دنوں ہندوستان کا صدر مقام یہی شہر تھا ",0.009433962,0,0.235849057,1.859649123,0.384615385,0.087719298,5,0.192307692,0.384615385,0.153846154,0.115384615,0.019227281,0.769230769,-0.750003488,0,1,45
 مرزا غالب دہلی میں رہتے تھے اور کلکتہ وہاں سے ہزار میل سے بھی زیادہ فاصلے پر ہے ,0,0,0.234567901,1.421052632,0.55,0.105263158,6,0.15,0.25,0.15,0.2,0.014692545,0.75,-0.735307455,0,0,45
" مرزا غالب کو یہ طویل سفر طے کرنے کے لیے مہینوں لگ گئے ، اس لیے کہ انھیں منزل تک پہنچنے کے لیے بیل گاڑی سے جانا پڑا ",0.00862069,0,0.25,2.035087719,0.466666667,0.122807018,7,0.066666667,0.4,0.3,0.233333333,0.021041175,0.833333333,-0.812292158,0,1,45
 گھوڑے پر زیادہ تیزی سے سفر کیا جا سکتا تھا لیکن ضعف عمر کے باعث اتنا طویل سفر گھوڑے پر بیٹھ کر کرنے کی مرزا غالب میں ہمت نہیں تھی ,0,0,0.236641221,2.298245614,0.5,0.140350877,8,0.0625,0.3125,0.25,0.1875,0.023762017,0.8125,-0.788737983,0,0,45
 غالب کے زمانے میں لوگ دریاؤں میں کشتی کے ذریعے بھی سفر کرتے تھے ,0,0,0.230769231,1.140350877,0.5,0.157894737,9,0,0.3125,0.125,0.0625,0.011790314,0.8125,-0.800709686,0,0,45
" آج سائنسی ایجادات کی وجہ سے ایک جگہ سے دوسری جگہ سامان پہنچانے یا خود جانے کے لیے موٹر کاریں ، لاریاں ، بسیں ، ٹرک اور ریل گاڑیاں میسر ہیں ",0.021428571,0,0.228571429,2.456140351,0.333333333,0.175438596,10,0.03030303,0.303030303,0.151515152,0.121212121,0.025394522,0.818181818,-0.792787296,0.03030303,1,45
 ذرائع مواصلات اور نقل و حمل اتنے تیز رفتار اور آرام دہ ہو گئے ہیں کہ پرانے زمانے کا انسان ان کا تصور بھی نہیں کر سکتا تھا ,0,0,0.235772358,2.157894737,0.5,0.192982456,11,0.033333333,0.3,0.166666667,0.166666667,0.022310902,0.833333333,-0.811022432,0,0,45
" پاکستان میں اس وقت لوگوں کے خود ایک مقام سے دوسرے مقام تک جانے اور ان کا نجی یا تجارتی سامان پہنچانے کے لیے چار قسم کے ذرائع استعمال کیے جاتے ہیں : ہوائی جہاز ، سڑکوں پر چلنے والی سواریاں ، کاریں ، بسیں ، ویگنیں یا بار برداری کی گاڑیاں مثلاً : چھوٹے بڑے ٹرک ) بحری جہاز ، ریل گاڑیاں ",0.017605634,0,0.225352113,4.98245614,0.369230769,0.210526316,12,0.076923077,0.323076923,0.138461538,0.138461538,0.051514602,0.738461538,-0.686946937,0.015384615,1,45
" ۱۹۴۷ء سے پہلے پاکستان ، بھارت اور بنگلہ دیش کے علاقوں پر انگریزوں کی حکومت تھی ",0.0125,0.05,0.2125,1.403508772,0.444444444,0.228070175,13,0.166666667,0.277777778,0.111111111,0.166666667,0.014511155,0.666666667,-0.652155511,0,1,45
 اس پورے علاقے کو جنوبی ایشیا بھی کہتے ہیں اور برصغیر پاک و ہند بھی ,0,0,0.235294118,1.192982456,0.529411765,0.245614035,14,0.294117647,0.352941176,0.117647059,0.235294118,0.012334482,0.705882353,-0.693547871,0,0,45
 بہرحال اس علاقے میں مسافر لے جانے والی پہلی ریل گاڑی ۱۶,0,0.035714286,0.214285714,0.98245614,0.538461538,0.263157895,15,0,0.230769231,0.230769231,0.076923077,0.010157809,0.692307692,-0.682149883,0.076923077,1,45
 اپریل ۱۸۵۳ء کو بمبئی سے چلی تھی اور مقام تھانہ تک گئی تھی ,0,0.06779661,0.237288136,1.035087719,0.466666667,0.280701754,16,0.266666667,0.4,0.266666667,0.066666667,0.010701977,0.733333333,-0.722631356,0,1,45
 اس کے تقریباً نو سال بعد بمبئی سے دہلی تک ریلوے لائن بچھا دی گئی اور دونوں شہروں کے درمیان ریل گاڑیاں چلنے لگیں ,0,0,0.221238938,1.98245614,0.423076923,0.298245614,17,0.115384615,0.269230769,0.230769231,0.115384615,0.020497007,0.807692308,-0.787195301,0.038461538,0,45
 پاکستان میں کراچی سے لاہور اور لاہور سے پشاور تک ریل گاڑیاں چلتی ہیں ,0,0,0.214285714,1.228070175,0.375,0.315789474,18,0.3125,0.3125,0.125,0.125,0.012697261,0.9375,-0.924802739,0.0625,1,45
" ان بڑے شہروں کے درمیان متعدد مقامات سے دائیں بائیں مشرق مغرب اور شمال جنوب کی طرف بھی ریلوے لائنیں نکلتی ہیں ، ایسے مقامات کو ریلوے جنکشن کہتے ہیں مثلاً لاہور ، خانیوال ، ملتان ، وزیرآباد ، کوٹری اور روہڑی وغیرہ ",0.023474178,0,0.20657277,3.736842105,0.311111111,0.333333333,19,0.2,0.222222222,0.088888889,0.155555556,0.038635951,0.6,-0.561364049,0,1,45
 انگریزوں نے اپنے زمانے میں افغانستان اور ایران کے سرحدی مقامات تک ریلوے لائن بچھا دی تھی اور اس پر گاڑیاں چلتی تھیں ,0,0,0.205128205,2.052631579,0.48,0.350877193,20,0.12,0.36,0.2,0.2,0.021222565,0.84,-0.818777435,0,0,45
 مسافر آتے جاتے تھے اور مال بردار ریل گاڑیوں کے ذریعے ان ممالک کا سامان تجارت آتا تھا ,0,0,0.220930233,1.50877193,0.45,0.368421053,21,0,0.3,0.25,0.05,0.015599492,0.9,-0.884400508,0.05,0,45
 غرض کہ پورے ملک میں ریلوے لائنوں کا ایک جال سا بچھا ہوا تھا ,0,0,0.245901639,1.070175439,0.4375,0.385964912,22,0.125,0.3125,0.1875,0.125,0.011064756,0.8125,-0.801435244,0,0,45
 ہر اہم شہر تک بذریعہ ریل گاڑی آیا جایا جا سکتا تھا اور ہر قسم کا ہلکا یا بھاری سامان بھی پہنچایا جا سکتا تھا ,0,0,0.236363636,1.929824561,0.518518519,0.403508772,23,0,0.333333333,0.259259259,0.222222222,0.019952839,0.814814815,-0.794861976,0.037037037,0,45
 ریلوے لائنوں پر مسافر گاڑیوں کے علاوہ مال بردار گاڑیاں بھی چلتی ہیں ,0,0,0.202898551,1.210526316,0.266666667,0.421052632,24,0,0.4,0.133333333,0.133333333,0.012515872,1,-0.987484128,0,0,45
 یہ گاڑیاں بھاری اور نازک سامان کو دور دراز مقامات تک حفاظت کے ساتھ پہنچانے کا بہترین ذریعہ ہیں ,0,0,0.208333333,1.684210526,0.380952381,0.438596491,25,0.047619048,0.380952381,0.095238095,0.238095238,0.017413387,0.904761905,-0.887348518,0,0,45
" مال گاڑیوں کے ڈبے اتنے بڑے بڑے ، کھلے اور مضبوط ہوتے ہیں کہ ہر قسم کا سامان ان میں محفوظ رہتا ہے اور انھیں دُور دراز کے مقامات تک آسانی سے پہنچایا جا سکتا ہے ",0.006289308,0,0.232704403,2.789473684,0.552631579,0.456140351,26,0,0.315789474,0.184210526,0.236842105,0.028840921,0.921052632,-0.89221171,0,0,45
" پاکستان میں ریلوے کا نظام بتدریج خراب ہوتا جا رہا ہے جس کی وجہ سے بطور ذریعہ نقل و حمل اس پر سے لوگوں کا اعتماد اٹھتا جا رہا ہے ، جب کہ اس کے برعکس ترقی یافتہ ممالک میں ریل گاڑیوں کو مسافر اپنے سفر کے لیے سب سے زیادہ آرام دہ اور محفوظ سمجھتے ہیں ",0.004048583,0,0.234817814,4.333333333,0.542372881,0.473684211,27,0.033898305,0.372881356,0.203389831,0.118644068,0.044803192,0.830508475,-0.785705282,0.016949153,0,45
 بھاری سامان کو ایک مقام سے دوسرے مقام تک پہنچانے کے لیے بھی اسی کو دوسرے ذرائع نقل و حمل پر فوقیت دیتے ہیں ,0,0,0.231481481,1.894736842,0.5,0.49122807,28,0.192307692,0.576923077,0.153846154,0.153846154,0.01959006,0.884615385,-0.865025325,0,0,45
" لمبے سفر کے لیے ، خاص طور پر ، ریل گاڑی کے سفر سے زیادہ آرام دہ اور محفوظ وسیلۂ سفر اور کوئی نہیں ",0.02020202,0,0.252525253,1.736842105,0.423076923,0.50877193,29,0,0.269230769,0.038461538,0.307692308,0.017957555,0.846153846,-0.828196291,0.038461538,0,45
 یہ درست ہے کہ اب کراچی سے لاہور تک کے طویل سفر کے لیے بسیں بھی چلنا شروع ہو گئی ہیں ,0,0,0.258823529,1.49122807,0.565217391,0.526315789,30,0.086956522,0.391304348,0.304347826,0.130434783,0.015418103,0.826086957,-0.810668854,0,0,45
 وہ خاصی آرام دہ بھی ہیں لیکن جیسا آرام ایک اچھی ریل گاڑی میں مسافر کو مل سکتا ہے وہ بس میں ممکن نہیں ,0,0,0.245098039,1.789473684,0.538461538,0.543859649,31,0.038461538,0.384615385,0.153846154,0.153846154,0.018501723,0.884615385,-0.866113661,0.038461538,0,45
 ریل گاڑی کی مسافر بردار کوچ میں سفر کرتے ہوئے اپنی نشست پر بیٹھے بیٹھے اگر کوئی تھک جائے تو وہ باآسانی نشستوں کے درمیان کھڑا ہو سکتا ہے ,0,0,0.218978102,2.403508772,0.483870968,0.561403509,32,0.032258065,0.258064516,0.322580645,0.161290323,0.024850354,0.806451613,-0.781601259,0.032258065,0,45
